Date;Dernier;Ouv.; Plus Haut;Plus Bas;Vol.;Variation %
10/09/2020;203,28;205,84;209,11;202,13;715,05K;-1,00%
09/09/2020;205,33;203,26;206,77;199,44;784,36K;3,19%
08/09/2020;198,99;202,95;206,13;198,47;1,42M;-4,78%
04/09/2020;208,98;213,5;215,22;202,85;1,10M;-2,70%
03/09/2020;214,79;225,26;225,26;212,9;1,15M;-6,35%
02/09/2020;229,36;226,66;230,12;223,23;705,43K;1,78%
01/09/2020;225,34;220,98;225,99;220,88;679,27K;1,83%
31/08/2020;221,3;219,23;222,03;218,5;998,04K;0,82%
28/08/2020;219,49;217,16;219,89;216,79;626,82K;1,07%
27/08/2020;217,17;220,73;220,73;215,39;711,24K;-1,18%
26/08/2020;219,77;217,68;221,23;216,75;704,72K;1,67%
25/08/2020;216,17;212,71;216,21;211,77;619,36K;1,12%
24/08/2020;213,77;214,9;216,64;210,56;729,43K;0,31%
21/08/2020;213,1;213,61;214,45;207,29;2,01M;-0,96%
20/08/2020;215,16;206,5;216,18;202,8;2,52M;8,55%
19/08/2020;198,22;200,39;200,84;197,7;833,35K;-0,93%
18/08/2020;200,09;201,51;201,61;199,4;860,84K;-0,06%
17/08/2020;200,21;197,3;200,21;197,3;618,96K;2,06%
14/08/2020;196,16;195,77;198,28;195,46;459,11K;-0,10%
13/08/2020;196,35;195,15;198,5;194,14;595,72K;1,03%
12/08/2020;194,34;191,2;195,07;191,04;802,16K;1,73%
11/08/2020;191,04;195,87;195,87;190,5;1,18M;-2,35%
10/08/2020;195,64;197,91;198,19;194,4;742,36K;-1,58%
07/08/2020;198,79;201,35;202,22;196,14;518,30K;-1,72%
06/08/2020;202,26;201,39;202,58;199,11;465,91K;0,35%
05/08/2020;201,56;202,44;203,71;200,76;456,38K;-0,14%
04/08/2020;201,85;202,42;202,8;199,53;560,52K;-0,47%
03/08/2020;202,8;200,74;204,11;200,02;509,79K;1,80%
31/07/2020;199,22;200,6;200,6;194,93;985,48K;-0,06%
30/07/2020;199,34;194,75;200,08;194,69;375,06K;0,46%
29/07/2020;198,42;196;199,85;196;609,09K;1,81%
28/07/2020;194,9;196,65;197,87;194,37;422,80K;-1,11%
27/07/2020;197,09;194,61;198,09;194,12;524,52K;1,92%
24/07/2020;193,37;195,82;196,27;190,92;1,21M;-2,24%
23/07/2020;197,8;200,74;204,21;196,95;499,23K;-1,43%
22/07/2020;200,66;201,22;202,45;198,39;526,02K;0,49%
21/07/2020;199,69;203,5;203,82;198,9;615,90K;-1,09%
20/07/2020;201,9;196,02;202,76;196,02;777,75K;2,86%
17/07/2020;196,28;194,63;197,11;192,64;691,35K;1,58%
16/07/2020;193,22;192,96;193,94;189,63;745,45K;-0,58%
15/07/2020;194,35;195,36;196,68;192,34;954,59K;-0,48%
14/07/2020;195,28;191,1;195,63;189;978,50K;0,58%
13/07/2020;194,15;199,52;201,79;193,65;829,97K;-1,95%
10/07/2020;198,01;203,26;204,46;196,8;1,11M;-3,20%
09/07/2020;204,55;203,35;204,69;200,9;791,31K;1,52%
08/07/2020;201,48;199,13;201,77;198,94;519,79K;1,95%
07/07/2020;197,63;199,16;201,82;197,54;736,26K;-0,88%
06/07/2020;199,39;199,64;202,89;198,93;564,81K;0,92%
02/07/2020;197,58;198,55;199,58;196,67;651,00K;0,35%
01/07/2020;196,9;194,74;198,09;193,2;884,99K;0,97%
30/06/2020;195;188,83;195,98;188,36;1,16M;2,78%
29/06/2020;189,72;190,63;192,85;186,32;750,98K;-0,37%
26/06/2020;190,42;190,31;192,08;187,33;1,50M;0,38%
25/06/2020;189,69;189,57;189,88;185,66;711,67K;0,26%
24/06/2020;189,2;192,3;193,87;187,35;1,04M;-1,90%
23/06/2020;192,87;193,77;195,24;192,35;1,10M;-0,21%
22/06/2020;193,27;185;193,27;184,82;1,01M;4,78%
19/06/2020;184,45;192,38;193,36;184,4;1,79M;-2,86%
18/06/2020;189,88;188,73;190,95;188,13;637,39K;0,48%
17/06/2020;188,97;187,24;190,42;187,24;799,21K;1,51%
16/06/2020;186,15;186,77;189,39;184,22;993,87K;1,14%
15/06/2020;184,05;177,24;184,38;176,15;738,80K;2,48%
12/06/2020;179,6;183,35;185,65;176,52;1,16M;0,04%
11/06/2020;179,52;189,1;189,1;179,28;1,13M;-5,23%
10/06/2020;189,42;191,05;192;187,31;1,00M;-0,11%
09/06/2020;189,62;186,91;192,38;186,18;903,14K;1,50%
08/06/2020;186,82;180,71;187,59;179,81;1,06M;2,10%
05/06/2020;182,97;182,09;184,41;179,01;1,50M;0,29%
04/06/2020;182,45;183,05;184,2;180,2;689,45K;-0,96%
03/06/2020;184,21;184;184,54;181,88;838,04K;0,65%
02/06/2020;183,02;183,06;183,73;179,83;981,65K;0,23%
01/06/2020;182,6;180,82;183,96;180,29;1,02M;0,93%
29/05/2020;180,91;175,95;181,97;175,23;1,57M;3,94%
28/05/2020;174,05;170,05;178,32;170,05;1,25M;2,13%
27/05/2020;170,42;169,31;170,55;163;1,16M;1,12%
26/05/2020;168,53;172,08;172,7;168,33;1,07M;-1,51%
22/05/2020;171,11;169,68;171,47;167,06;1,01M;1,55%
21/05/2020;168,49;166,93;169,36;164,86;1,59M;1,83%
20/05/2020;165,47;165;167,16;164,58;1,22M;2,13%
19/05/2020;162,02;160,66;164,32;160,65;1,08M;1,34%
18/05/2020;159,87;159,94;161,89;158,6;830,77K;0,72%
15/05/2020;158,73;151,53;159,56;151,53;1,56M;0,57%
14/05/2020;157,83;155,12;157,83;153,69;838,56K;1,04%
13/05/2020;156,2;158,01;160,89;153,98;779,27K;-1,49%
12/05/2020;158,57;162,68;162,85;158,51;674,75K;-1,87%
11/05/2020;161,58;158,63;163,3;158,34;848,82K;0,88%
08/05/2020;160,17;160,42;161,99;158,68;723,92K;0,77%
07/05/2020;158,94;158;160,07;157,28;827,12K;1,35%
06/05/2020;156,83;155,01;157,97;154,59;660,33K;1,68%
05/05/2020;154,24;151,88;155,16;151,61;693,30K;2,09%
04/05/2020;151,08;148,9;151,85;147,98;913,57K;0,96%
01/05/2020;149,64;153,68;155,49;148,2;1,19M;-4,76%
30/04/2020;157,12;157,58;158,96;156,64;1,58M;-0,56%
29/04/2020;158,01;153,44;158,14;152,42;1,31M;4,07%
28/04/2020;151,83;155;155,9;151,45;1,05M;-1,50%
27/04/2020;154,14;155,6;155,6;153,53;559,05K;0,73%
24/04/2020;153,03;152,99;153,43;150,15;910,73K;0,68%
23/04/2020;151,99;149,74;152,78;149,36;920,46K;0,84%
22/04/2020;150,72;148,52;151,32;147,01;912,16K;4,06%
21/04/2020;144,84;149,43;149,92;142,86;1,13M;-4,09%
20/04/2020;151,01;151,91;154,67;150,99;1,00M;-2,56%
17/04/2020;154,98;155,53;156,09;153,07;1,43M;2,07%
16/04/2020;151,83;147,09;152,05;147,03;1,28M;3,87%
15/04/2020;146,17;145,17;147,89;144,28;931,97K;-0,85%
14/04/2020;147,43;142,2;147,83;142,03;1,08M;5,21%
13/04/2020;140,13;133,85;140,52;133,27;921,06K;2,60%
09/04/2020;136,58;139,68;141,03;136,1;1,10M;-1,63%
08/04/2020;138,85;138,65;139,63;135,28;657,87K;2,46%
07/04/2020;135,51;138,2;140,77;135,34;1,20M;-0,29%
06/04/2020;135,91;130,36;136,56;129,11;1,31M;9,12%
03/04/2020;124,55;127,81;128,64;123,94;702,31K;-3,19%
02/04/2020;128,65;124,68;128,79;124;1,84M;2,14%
01/04/2020;125,96;122,88;127,81;122,51;1,54M;-2,20%
31/03/2020;128,79;128,23;131;126,72;2,46M;-0,40%
30/03/2020;129,31;125,7;130,46;124,43;1,50M;3,96%
27/03/2020;124,38;123,76;128,35;120,25;1,30M;-2,81%
26/03/2020;127,97;123,37;128,19;121,77;1,37M;5,48%
25/03/2020;121,32;120,99;125,47;118,21;1,53M;0,57%
24/03/2020;120,63;114,74;121,45;114,74;1,71M;11,20%
23/03/2020;108,48;110,35;112,48;104,9;1,51M;-1,38%
20/03/2020;110;116,6;119,56;109,21;1,83M;-4,31%
19/03/2020;114,96;112,93;117,11;109,1;1,42M;0,64%
18/03/2020;114,23;112,22;115,39;108,63;1,86M;-4,51%
17/03/2020;119,62;115,02;120,65;111,1;1,78M;6,09%
16/03/2020;112,75;112,59;125,38;109,13;2,00M;-13,19%
13/03/2020;129,88;124,91;129,97;116,47;2,03M;9,01%
12/03/2020;119,15;123,12;129,04;119,06;2,43M;-9,56%
11/03/2020;131,74;131,55;135,33;128,82;2,06M;-2,55%
10/03/2020;135,19;131,39;135,29;128,07;1,61M;5,87%
09/03/2020;127,7;128,11;132,67;126;1,87M;-7,28%
06/03/2020;137,72;136,88;139,76;133,71;1,49M;-3,45%
05/03/2020;142,64;142,91;145,32;141,31;1,49M;-2,85%
04/03/2020;146,82;142,58;146,96;141,62;1,53M;4,78%
03/03/2020;140,12;141,22;144,33;138,19;2,08M;-1,07%
02/03/2020;141,63;137,96;141,73;135,41;1,69M;2,68%
28/02/2020;137,93;131,51;138,07;131,51;3,13M;0,80%
27/02/2020;136,83;139,84;141,76;136,12;1,84M;-3,67%
26/02/2020;142,04;142,96;145,83;141,1;2,04M;-0,08%
25/02/2020;142,16;147,35;148,03;141,56;2,16M;-2,59%
24/02/2020;145,94;144,97;146,93;141,3;2,50M;-2,27%
21/02/2020;149,33;153,52;154,24;148,16;2,78M;-3,71%
20/02/2020;155,08;159,06;160,5;151,05;4,67M;-6,01%
19/02/2020;164,99;165,24;166,87;164,52;1,76M;1,27%
18/02/2020;162,92;164,01;164,49;162,38;911,43K;-0,26%
14/02/2020;163,35;162,01;164,1;162,01;784,92K;1,23%
13/02/2020;161,37;158,78;161,93;158,28;788,82K;1,16%
12/02/2020;159,52;158,2;160,02;156,95;682,85K;0,82%
11/02/2020;158,22;157,88;159,53;157,15;837,30K;0,83%
10/02/2020;156,92;153,64;157,11;153,56;676,52K;1,71%
07/02/2020;154,28;154,5;155,18;153,34;589,00K;-0,32%
06/02/2020;154,77;154,8;156,13;154,2;507,91K;0,36%
05/02/2020;154,21;157,44;158;153,57;982,93K;-1,03%
04/02/2020;155,81;152,58;155,92;152,02;1,16M;3,69%
03/02/2020;150,26;148,77;150,85;148,5;969,29K;1,86%
31/01/2020;147,51;150,22;150,5;147,14;984,60K;-2,19%
30/01/2020;150,82;149,66;150,87;148,64;1,34M;0,25%
29/01/2020;150,44;153;153,37;150,34;765,26K;-1,06%
28/01/2020;152,05;151,67;152,71;150,85;829,86K;1,11%
27/01/2020;150,38;150,74;151,45;149,27;886,81K;-2,38%
24/01/2020;154,05;156,29;156,97;153,3;826,68K;-0,59%
23/01/2020;154,96;153;155,36;152,11;856,84K;1,01%
22/01/2020;153,41;154,16;155,7;153,31;648,88K;-0,11%
21/01/2020;153,58;151,1;154,07;151;1,02M;1,13%
17/01/2020;151,86;150,31;151,99;149,11;1,43M;1,45%
16/01/2020;149,69;148,49;149,75;148,23;819,32K;1,20%
15/01/2020;147,91;148,78;150,03;147,46;842,37K;-0,19%
14/01/2020;148,19;149,59;149,59;147,26;802,31K;-1,16%
13/01/2020;149,93;148,96;150,43;148,65;717,05K;0,99%
10/01/2020;148,46;149,77;150,53;147,22;739,56K;-0,14%
09/01/2020;148,67;147,04;149,3;146,52;1,21M;1,93%
08/01/2020;145,86;143,2;146,6;142,56;1,24M;2,03%
07/01/2020;142,96;141,18;143,48;140,32;701,22K;0,69%
06/01/2020;141,98;140,52;142,16;139,7;924,83K;0,16%
03/01/2020;141,76;141,1;142,09;140,05;834,76K;-0,78%
02/01/2020;142,87;140,31;142,93;139,84;1,10M;2,64%
